,Accident_severity
17892,Serious Injury
17893,Serious Injury
17894,Serious Injury
17895,Serious Injury
17896,Serious Injury
17897,Serious Injury
17898,Serious Injury
17899,Serious Injury
17900,Serious Injury
17901,Serious Injury
17902,Serious Injury
17903,Serious Injury
17904,Serious Injury
17905,Serious Injury
17906,Serious Injury
17907,Serious Injury
17908,Serious Injury
17909,Serious Injury
17910,Serious Injury
17911,Serious Injury
17912,Serious Injury
17913,Serious Injury
17914,Serious Injury
17915,Serious Injury
17916,Serious Injury
17917,Serious Injury
17918,Serious Injury
17919,Serious Injury
17920,Serious Injury
17921,Serious Injury
17922,Serious Injury
17923,Serious Injury
17924,Serious Injury
17925,Serious Injury
17926,Serious Injury
17927,Serious Injury
17928,Serious Injury
17929,Serious Injury
17930,Serious Injury
17931,Serious Injury
17932,Serious Injury
17933,Serious Injury
17934,Serious Injury
17935,Serious Injury
17936,Serious Injury
17937,Serious Injury
17938,Serious Injury
17939,Serious Injury
17940,Serious Injury
17941,Serious Injury
17942,Serious Injury
17943,Serious Injury
17944,Serious Injury
17945,Serious Injury
17946,Serious Injury
17947,Serious Injury
17948,Serious Injury
17949,Serious Injury
17950,Serious Injury
17951,Serious Injury
17952,Serious Injury
17953,Serious Injury
17954,Serious Injury
17955,Serious Injury
17956,Serious Injury
17957,Serious Injury
17958,Serious Injury
17959,Serious Injury
17960,Serious Injury
17961,Serious Injury
17962,Serious Injury
17963,Serious Injury
17964,Serious Injury
17965,Serious Injury
17966,Serious Injury
17967,Serious Injury
17968,Serious Injury
17969,Serious Injury
17970,Serious Injury
17971,Serious Injury
17972,Serious Injury
17973,Serious Injury
17974,Serious Injury
17975,Serious Injury
17976,Serious Injury
17977,Serious Injury
17978,Serious Injury
17979,Serious Injury
17980,Serious Injury
17981,Serious Injury
17982,Serious Injury
17983,Serious Injury
17984,Serious Injury
17985,Serious Injury
17986,Serious Injury
17987,Serious Injury
17988,Serious Injury
17989,Serious Injury
17990,Serious Injury
17991,Serious Injury
17992,Serious Injury
17993,Serious Injury
17994,Serious Injury
17995,Serious Injury
17996,Serious Injury
17997,Serious Injury
17998,Serious Injury
17999,Serious Injury
18000,Serious Injury
18001,Serious Injury
18002,Serious Injury
18003,Serious Injury
18004,Serious Injury
18005,Serious Injury
18006,Serious Injury
18007,Serious Injury
18008,Serious Injury
18009,Serious Injury
18010,Serious Injury
18011,Serious Injury
18012,Serious Injury
18013,Serious Injury
18014,Serious Injury
18015,Serious Injury
18016,Serious Injury
18017,Serious Injury
18018,Serious Injury
18019,Serious Injury
18020,Serious Injury
18021,Serious Injury
18022,Serious Injury
18023,Serious Injury
18024,Serious Injury
18025,Serious Injury
18026,Serious Injury
18027,Serious Injury
18028,Serious Injury
18029,Serious Injury
18030,Serious Injury
18031,Serious Injury
18032,Serious Injury
18033,Serious Injury
18034,Serious Injury
18035,Serious Injury
18036,Serious Injury
18037,Serious Injury
18038,Serious Injury
18039,Serious Injury
18040,Serious Injury
18041,Serious Injury
18042,Serious Injury
18043,Serious Injury
18044,Serious Injury
18045,Serious Injury
18046,Serious Injury
18047,Serious Injury
18048,Serious Injury
18049,Serious Injury
18050,Serious Injury
18051,Serious Injury
18052,Serious Injury
18053,Serious Injury
18054,Serious Injury
18055,Serious Injury
18056,Serious Injury
18057,Serious Injury
18058,Serious Injury
18059,Serious Injury
18060,Serious Injury
18061,Serious Injury
18062,Serious Injury
18063,Serious Injury
18064,Serious Injury
18065,Serious Injury
18066,Serious Injury
18067,Serious Injury
18068,Serious Injury
18069,Serious Injury
18070,Serious Injury
18071,Serious Injury
18072,Serious Injury
18073,Serious Injury
18074,Serious Injury
18075,Serious Injury
18076,Serious Injury
18077,Serious Injury
18078,Serious Injury
18079,Serious Injury
18080,Serious Injury
18081,Serious Injury
18082,Serious Injury
18083,Serious Injury
18084,Serious Injury
18085,Serious Injury
18086,Serious Injury
18087,Serious Injury
18088,Serious Injury
18089,Serious Injury
18090,Serious Injury
18091,Serious Injury
18092,Serious Injury
18093,Serious Injury
18094,Serious Injury
18095,Serious Injury
18096,Serious Injury
18097,Serious Injury
18098,Serious Injury
18099,Serious Injury
18100,Serious Injury
18101,Serious Injury
18102,Serious Injury
18103,Serious Injury
18104,Serious Injury
18105,Serious Injury
18106,Serious Injury
18107,Serious Injury
18108,Serious Injury
18109,Serious Injury
18110,Serious Injury
18111,Serious Injury
18112,Serious Injury
18113,Serious Injury
18114,Serious Injury
18115,Serious Injury
18116,Serious Injury
18117,Serious Injury
18118,Serious Injury
18119,Serious Injury
18120,Serious Injury
18121,Serious Injury
18122,Serious Injury
18123,Serious Injury
18124,Serious Injury
18125,Serious Injury
18126,Serious Injury
18127,Serious Injury
18128,Serious Injury
18129,Serious Injury
18130,Serious Injury
18131,Serious Injury
18132,Serious Injury
18133,Serious Injury
18134,Serious Injury
18135,Serious Injury
18136,Serious Injury
18137,Serious Injury
18138,Serious Injury
18139,Serious Injury
18140,Serious Injury
18141,Serious Injury
18142,Serious Injury
18143,Serious Injury
18144,Serious Injury
18145,Serious Injury
18146,Serious Injury
18147,Serious Injury
18148,Serious Injury
18149,Serious Injury
18150,Serious Injury
18151,Serious Injury
18152,Serious Injury
18153,Serious Injury
18154,Serious Injury
18155,Serious Injury
18156,Serious Injury
18157,Serious Injury
18158,Serious Injury
18159,Serious Injury
18160,Serious Injury
18161,Serious Injury
18162,Serious Injury
18163,Serious Injury
18164,Serious Injury
18165,Serious Injury
18166,Serious Injury
18167,Serious Injury
18168,Serious Injury
18169,Serious Injury
18170,Serious Injury
18171,Serious Injury
18172,Serious Injury
18173,Serious Injury
18174,Serious Injury
18175,Serious Injury
18176,Serious Injury
18177,Serious Injury
18178,Serious Injury
18179,Serious Injury
18180,Serious Injury
18181,Serious Injury
18182,Serious Injury
18183,Serious Injury
18184,Serious Injury
18185,Serious Injury
18186,Serious Injury
18187,Serious Injury
18188,Serious Injury
18189,Serious Injury
18190,Serious Injury
18191,Serious Injury
18192,Serious Injury
18193,Serious Injury
18194,Serious Injury
18195,Serious Injury
18196,Serious Injury
18197,Serious Injury
18198,Serious Injury
18199,Serious Injury
18200,Serious Injury
18201,Serious Injury
18202,Serious Injury
18203,Serious Injury
18204,Serious Injury
18205,Serious Injury
18206,Serious Injury
18207,Serious Injury
18208,Serious Injury
18209,Serious Injury
18210,Serious Injury
18211,Serious Injury
18212,Serious Injury
18213,Serious Injury
18214,Serious Injury
18215,Serious Injury
18216,Serious Injury
18217,Serious Injury
18218,Serious Injury
18219,Serious Injury
18220,Serious Injury
18221,Serious Injury
18222,Serious Injury
18223,Serious Injury
18224,Serious Injury
18225,Serious Injury
18226,Serious Injury
18227,Serious Injury
18228,Serious Injury
18229,Serious Injury
18230,Serious Injury
18231,Serious Injury
18232,Serious Injury
18233,Serious Injury
18234,Serious Injury
18235,Serious Injury
18236,Serious Injury
18237,Serious Injury
18238,Serious Injury
18239,Serious Injury
18240,Serious Injury
18241,Serious Injury
18242,Serious Injury
18243,Serious Injury
18244,Serious Injury
18245,Serious Injury
18246,Serious Injury
18247,Serious Injury
18248,Serious Injury
18249,Serious Injury
18250,Serious Injury
18251,Serious Injury
18252,Serious Injury
18253,Serious Injury
18254,Serious Injury
18255,Serious Injury
18256,Serious Injury
18257,Serious Injury
18258,Serious Injury
18259,Serious Injury
18260,Serious Injury
18261,Serious Injury
18262,Serious Injury
18263,Serious Injury
18264,Serious Injury
18265,Serious Injury
18266,Serious Injury
18267,Serious Injury
18268,Serious Injury
18269,Serious Injury
18270,Serious Injury
18271,Serious Injury
18272,Serious Injury
18273,Serious Injury
18274,Serious Injury
18275,Serious Injury
18276,Serious Injury
18277,Serious Injury
18278,Serious Injury
18279,Serious Injury
18280,Serious Injury
18281,Serious Injury
18282,Serious Injury
18283,Serious Injury
18284,Serious Injury
18285,Serious Injury
18286,Serious Injury
18287,Serious Injury
18288,Serious Injury
18289,Serious Injury
18290,Serious Injury
18291,Serious Injury
18292,Serious Injury
18293,Serious Injury
18294,Serious Injury
18295,Serious Injury
18296,Serious Injury
18297,Serious Injury
18298,Serious Injury
18299,Serious Injury
18300,Serious Injury
18301,Serious Injury
18302,Serious Injury
18303,Serious Injury
18304,Serious Injury
18305,Serious Injury
18306,Serious Injury
18307,Serious Injury
18308,Serious Injury
18309,Serious Injury
18310,Serious Injury
18311,Serious Injury
18312,Serious Injury
18313,Serious Injury
18314,Serious Injury
18315,Serious Injury
18316,Serious Injury
18317,Serious Injury
18318,Serious Injury
18319,Serious Injury
18320,Serious Injury
18321,Serious Injury
18322,Serious Injury
18323,Serious Injury
18324,Serious Injury
18325,Serious Injury
18326,Serious Injury
18327,Serious Injury
18328,Serious Injury
18329,Serious Injury
18330,Serious Injury
18331,Serious Injury
18332,Serious Injury
18333,Serious Injury
18334,Serious Injury
18335,Serious Injury
18336,Serious Injury
18337,Serious Injury
18338,Serious Injury
18339,Serious Injury
18340,Serious Injury
18341,Serious Injury
18342,Serious Injury
18343,Serious Injury
18344,Serious Injury
18345,Serious Injury
18346,Serious Injury
18347,Serious Injury
18348,Serious Injury
18349,Serious Injury
18350,Serious Injury
18351,Serious Injury
18352,Serious Injury
18353,Serious Injury
18354,Serious Injury
18355,Serious Injury
18356,Serious Injury
18357,Serious Injury
18358,Serious Injury
18359,Serious Injury
18360,Serious Injury
18361,Serious Injury
18362,Serious Injury
18363,Serious Injury
18364,Serious Injury
18365,Serious Injury
18366,Serious Injury
18367,Serious Injury
18368,Serious Injury
18369,Serious Injury
18370,Serious Injury
18371,Serious Injury
18372,Serious Injury
18373,Serious Injury
18374,Serious Injury
18375,Serious Injury
18376,Serious Injury
18377,Serious Injury
18378,Serious Injury
18379,Serious Injury
18380,Serious Injury
18381,Serious Injury
18382,Serious Injury
18383,Serious Injury
18384,Serious Injury
18385,Serious Injury
18386,Serious Injury
18387,Serious Injury
18388,Serious Injury
18389,Serious Injury
18390,Serious Injury
18391,Serious Injury
18392,Serious Injury
18393,Serious Injury
18394,Serious Injury
18395,Serious Injury
18396,Serious Injury
18397,Serious Injury
18398,Serious Injury
18399,Serious Injury
18400,Serious Injury
18401,Serious Injury
18402,Serious Injury
18403,Serious Injury
18404,Serious Injury
18405,Serious Injury
18406,Serious Injury
18407,Serious Injury
18408,Serious Injury
18409,Serious Injury
18410,Serious Injury
18411,Serious Injury
18412,Serious Injury
18413,Serious Injury
18414,Serious Injury
18415,Serious Injury
18416,Serious Injury
18417,Serious Injury
18418,Serious Injury
18419,Serious Injury
18420,Serious Injury
18421,Serious Injury
18422,Serious Injury
18423,Serious Injury
18424,Serious Injury
18425,Serious Injury
18426,Serious Injury
18427,Serious Injury
18428,Serious Injury
18429,Serious Injury
18430,Serious Injury
18431,Serious Injury
18432,Serious Injury
18433,Serious Injury
18434,Serious Injury
18435,Serious Injury
18436,Serious Injury
18437,Serious Injury
18438,Serious Injury
18439,Serious Injury
18440,Serious Injury
18441,Serious Injury
18442,Serious Injury
18443,Serious Injury
18444,Serious Injury
18445,Serious Injury
18446,Serious Injury
18447,Serious Injury
18448,Serious Injury
18449,Serious Injury
18450,Serious Injury
18451,Serious Injury
18452,Serious Injury
18453,Serious Injury
18454,Serious Injury
18455,Serious Injury
18456,Serious Injury
18457,Serious Injury
18458,Serious Injury
18459,Serious Injury
18460,Serious Injury
18461,Serious Injury
18462,Serious Injury
18463,Serious Injury
18464,Serious Injury
18465,Serious Injury
18466,Serious Injury
18467,Serious Injury
18468,Serious Injury
18469,Serious Injury
18470,Serious Injury
18471,Serious Injury
18472,Serious Injury
18473,Serious Injury
18474,Serious Injury
18475,Serious Injury
18476,Serious Injury
18477,Serious Injury
18478,Serious Injury
18479,Serious Injury
18480,Serious Injury
18481,Serious Injury
18482,Serious Injury
18483,Serious Injury
18484,Serious Injury
18485,Serious Injury
18486,Serious Injury
18487,Serious Injury
18488,Serious Injury
18489,Serious Injury
18490,Serious Injury
18491,Serious Injury
18492,Serious Injury
18493,Serious Injury
18494,Serious Injury
18495,Serious Injury
18496,Serious Injury
18497,Serious Injury
18498,Serious Injury
18499,Serious Injury
18500,Serious Injury
18501,Serious Injury
18502,Serious Injury
18503,Serious Injury
18504,Serious Injury
18505,Serious Injury
18506,Serious Injury
18507,Serious Injury
18508,Serious Injury
18509,Serious Injury
18510,Serious Injury
18511,Serious Injury
18512,Serious Injury
18513,Serious Injury
18514,Serious Injury
18515,Serious Injury
18516,Serious Injury
18517,Serious Injury
18518,Serious Injury
18519,Serious Injury
18520,Serious Injury
18521,Serious Injury
18522,Serious Injury
18523,Serious Injury
18524,Serious Injury
18525,Serious Injury
18526,Serious Injury
18527,Serious Injury
18528,Serious Injury
18529,Serious Injury
18530,Serious Injury
18531,Serious Injury
18532,Serious Injury
18533,Serious Injury
18534,Serious Injury
18535,Serious Injury
18536,Serious Injury
18537,Serious Injury
18538,Serious Injury
18539,Serious Injury
18540,Serious Injury
18541,Serious Injury
18542,Serious Injury
18543,Serious Injury
18544,Serious Injury
18545,Serious Injury
18546,Serious Injury
18547,Serious Injury
18548,Serious Injury
18549,Serious Injury
18550,Serious Injury
18551,Serious Injury
18552,Serious Injury
18553,Serious Injury
18554,Serious Injury
18555,Serious Injury
18556,Serious Injury
18557,Serious Injury
18558,Serious Injury
18559,Serious Injury
18560,Serious Injury
18561,Serious Injury
18562,Serious Injury
18563,Serious Injury
18564,Serious Injury
18565,Serious Injury
18566,Serious Injury
18567,Serious Injury
18568,Serious Injury
18569,Serious Injury
18570,Serious Injury
18571,Serious Injury
18572,Serious Injury
18573,Serious Injury
18574,Serious Injury
18575,Serious Injury
18576,Serious Injury
18577,Serious Injury
18578,Serious Injury
18579,Serious Injury
18580,Serious Injury
18581,Serious Injury
18582,Serious Injury
18583,Serious Injury
18584,Serious Injury
18585,Serious Injury
18586,Serious Injury
18587,Serious Injury
18588,Serious Injury
18589,Serious Injury
18590,Serious Injury
18591,Serious Injury
18592,Serious Injury
18593,Serious Injury
18594,Serious Injury
18595,Serious Injury
18596,Serious Injury
18597,Serious Injury
18598,Serious Injury
18599,Serious Injury
18600,Serious Injury
18601,Serious Injury
18602,Serious Injury
18603,Serious Injury
18604,Serious Injury
18605,Serious Injury
18606,Serious Injury
18607,Serious Injury
18608,Serious Injury
18609,Serious Injury
18610,Serious Injury
18611,Serious Injury
18612,Serious Injury
18613,Serious Injury
18614,Serious Injury
18615,Serious Injury
18616,Serious Injury
18617,Serious Injury
18618,Serious Injury
18619,Serious Injury
18620,Serious Injury
18621,Serious Injury
18622,Serious Injury
18623,Serious Injury
18624,Serious Injury
18625,Serious Injury
18626,Serious Injury
18627,Serious Injury
18628,Serious Injury
18629,Serious Injury
18630,Serious Injury
18631,Serious Injury
18632,Serious Injury
18633,Serious Injury
18634,Serious Injury
18635,Serious Injury
